n_unique_values,std_dev,max_relative_frequency,norm_entropy,min_value,max_value,range_value,shannon_entropy,simpson_index,skewness_probs,kurtosis_probs,dispersion_index,uniformity,top2_ratio,top3_ratio,variable,dataset,type
5,0.951072347480707,0.465375103050289,0.799269551945155,1,5,4,1.28637471915475,0.677981142052062,0.420194571556726,-1.64978069214884,0.152523572434923,0.799269551945155,0.727081615828524,0.899134377576257,OPMAPA,SN217,O
5,1.11849490198159,0.317178090048753,0.926819241346813,1,5,4,1.49165802499697,0.754846523555976,0.0540731632221543,-2.16047485612119,0.0564418455550301,0.926819241346813,0.616903601130731,0.804088655823672,OPITA,SN217,O
5,1.019821876373,0.333210994209281,0.876281429619261,1,5,4,1.41032055479119,0.72851958897061,-0.0594520947480186,-2.20070523894397,0.0893505137867376,0.876281429619261,0.660182693091917,0.873582905146399,OPCULT,SN217,O
5,1.10318827490812,0.356044852191641,0.913673248139214,1,5,4,1.47050036513206,0.747308198898334,0.150756445269356,-1.83355457308371,0.065864751377082,0.913673248139214,0.623893985728848,0.799306829765545,OPTER,SN217,O
4,0.8128556423357,0.42635911647241,0.807254257795007,1,4,3,1.11909202557124,0.635234422701248,-0.065365066082011,-2.35494293836563,0.15302076973167,0.807254257795007,0.832300921020458,0.961610563208085,ESTRELM,SN217,O
4,0.851990772051645,0.39984465701905,0.853854830941629,1,4,3,1.18369413734936,0.665352743087493,-0.190134530326126,-2.20925528543441,0.112863009216676,0.853854830941629,0.774303000572316,0.954541738206197,ESTRELI,SN217,O
3,0.573570805702387,0.57422798011896,0.773981408677351,1,3,2,0.850305486773592,0.531220343662038,-0.132487961750157,-2.33333333333333,0.203169484506942,0.773981408677351,0.942679051576632,1,CAMCLI,SN217,O
7,42.6938131337714,0.463372582001682,0.650840651096526,0,99,99,1.2664774283865,0.668524242053418,0.679368818292633,-1.27572786087914,0.220055050937679,0.650840651096526,0.728889823380992,0.940706476030277,NUMIDFIG,SN217,S
2,0.246145967600301,0.935217903415783,0.346142568317038,1,2,1,0.239927745300733,0.12117075309274,0,0,0.75765849381452,0.346142568317038,1,1,CURAVEC,SN217,N
3,0.874290439590246,0.488917036098797,0.943370822560418,1,3,2,1.03639877843582,0.624897472807482,0.171231739814133,-2.33333333333333,0.0626537907887765,0.943370822560418,0.796706776440785,1,FREQCURA,SN217,O
1,0,1,0,1,1,0,0,0,0,0,NA,0,1,1,AIUECO,SN217,N
1,0,1,0,2,2,0,0,0,0,0,NA,0,1,1,AIUSAN,SN217,N
1,0,1,0,3,3,0,0,0,0,0,NA,0,1,1,AIUASS,SN217,N
1,0,1,0,4,4,0,0,0,0,0,NA,0,1,1,AIUACC,SN217,N
1,0,1,0,5,5,0,0,0,0,0,NA,0,1,1,AIUDOM,SN217,N
1,0,1,0,6,6,0,0,0,0,0,NA,0,1,1,AIUCOM,SN217,N
1,0,1,0,7,7,0,0,0,0,0,NA,0,1,1,AIUBUR,SN217,N
1,0,1,0,8,8,0,0,0,0,0,NA,0,1,1,AIULAV,SN217,N
1,0,1,0,9,9,0,0,0,0,0,NA,0,1,1,AIUSTU,SN217,N
1,0,1,0,10,10,0,0,0,0,0,NA,0,1,1,AIUCIB,SN217,N
1,0,1,0,11,11,0,0,0,0,0,NA,0,1,1,AIUAL,SN217,N
1,0,1,0,12,12,0,0,0,0,0,NA,0,1,1,AIUNES,SN217,N
11,2.73759040662824,0.165024630541872,0.944073278477946,1,11,10,2.26378885163753,0.885139654961836,0.277965093623488,-1.58582021607926,0.02634637954198,0.944073278477946,0.328817733990148,0.460927004030452,AIUDAT,SN217,N
1,0,1,0,1,1,0,0,0,0,0,NA,0,1,1,AIUPAD,SN217,N
1,0,1,0,2,2,0,0,0,0,0,NA,0,1,1,AIUMAD,SN217,N
1,0,1,0,3,3,0,0,0,0,0,NA,0,1,1,AIUSUO,SN217,N
1,0,1,0,4,4,0,0,0,0,0,NA,0,1,1,AIUSUA,SN217,N
1,0,1,0,5,5,0,0,0,0,0,NA,0,1,1,AIUFRA,SN217,N
1,0,1,0,6,6,0,0,0,0,0,NA,0,1,1,AISOR,SN217,N
1,0,1,0,7,7,0,0,0,0,0,NA,0,1,1,AIUFIO,SN217,N
1,0,1,0,8,8,0,0,0,0,0,NA,0,1,1,AIUFIA,SN217,N
1,0,1,0,10,10,0,0,0,0,0,NA,0,1,1,AIUNUO,SN217,N
1,0,1,0,11,11,0,0,0,0,0,NA,0,1,1,AIUNON,SN217,N
1,0,1,0,12,12,0,0,0,0,0,NA,0,1,1,AIUNIP,SN217,N
1,0,1,0,13,13,0,0,0,0,0,NA,0,1,1,AIUNI,SN217,N
1,0,1,0,14,14,0,0,0,0,0,NA,0,1,1,AIUANZ,SN217,N
1,0,1,0,15,15,0,0,0,0,0,NA,0,1,1,AIUGIO,SN217,N
1,0,1,0,16,16,0,0,0,0,0,NA,0,1,1,AIUAMI,SN217,N
1,0,1,0,17,17,0,0,0,0,0,NA,0,1,1,AIVIC,SN217,N
1,0,1,0,18,18,0,0,0,0,0,NA,0,1,1,AIUALT,SN217,N
27,7.95638036201109,0.191697603779953,0.740021360905508,1,28,27,2.43898968290307,0.886306268454803,1.63099350961636,1.60140617577594,0.0796050289123197,0.740021360905508,0.365957925525931,0.507931150860614,AIVOLM,SN217,S
10,2.42772363255275,0.312819856704197,0.765851196707685,1,10,9,1.76343754899077,0.780396339451185,0.990608278675753,-0.778692039306704,0.13289295616535,0.765851196707685,0.614252814738997,0.741939611054248,AIUOREM,SN217,S
2,0.337931361196716,0.8685313101574,0.561452358701169,1,2,1,0.389169119452447,0.22836934686734,0,0,0.543261306265319,0.561452358701169,1,1,AIUANN,SN217,N
157,92.6711747301729,0.0798657718120805,0.748216215009048,1,325,324,3.78316509863308,0.966496608260889,2.93702504509711,9.30561736354488,0.0273079006605154,0.748216215009048,0.142013422818792,0.196241610738255,ANNVOLM,SN217,S
15,3.46108807880239,0.309272213126953,0.690237182642293,1,15,14,1.86919694126269,0.790894292720731,1.55608590380182,0.920007984786487,0.152613257799216,0.690237182642293,0.599642803988689,0.726298556332788,ANNOREM,SN217,S
2,0.223742412993978,0.94715215158087,0.298373400611458,1,2,1,0.206816681387915,0.100109906673198,0,0,0.799780186653605,0.298373400611458,1,1,AIUVOL,SN217,N
2,0.471504789788935,0.666464007782101,0.918498359634692,1,2,1,0.636654548329721,0.444579468226241,0,0,0.110841063547518,0.918498359634692,1,1,AIUORG,SN217,N
5,1.12301555731818,0.553812477198103,0.745298787885566,1,5,4,1.19951212531421,0.617716752953948,0.749198646174788,-1.37791091979437,0.227854058807565,0.745298787885566,0.79751915359357906,0.90550893834367,NAIUORM,SN217,S
1,0,1,0,1,1,0,0,0,0,0,NA,0,1,1,RICECO,SN217,N
1,0,1,0,2,2,0,0,0,0,0,NA,0,1,1,RICSAN,SN217,N
1,0,1,0,3,3,0,0,0,0,0,NA,0,1,1,RICASS,SN217,N
1,0,1,0,4,4,0,0,0,0,0,NA,0,1,1,RICACC,SN217,N
1,0,1,0,5,5,0,0,0,0,0,NA,0,1,1,RICDOM,SN217,N
1,0,1,0,6,6,0,0,0,0,0,NA,0,1,1,RICCOM,SN217,N
1,0,1,0,7,7,0,0,0,0,0,NA,0,1,1,RICBUR,SN217,N
1,0,1,0,8,8,0,0,0,0,0,NA,0,1,1,RICLAV,SN217,N
1,0,1,0,9,9,0,0,0,0,0,NA,0,1,1,RICSTU,SN217,N
1,0,1,0,10,10,0,0,0,0,0,NA,0,1,1,RICCIB,SN217,N
1,0,1,0,11,11,0,0,0,0,0,NA,0,1,1,RICALT,SN217,N
1,0,1,0,12,12,0,0,0,0,0,NA,0,1,1,RICNES,SN217,N
11,2.46478039300085,0.231471535982814,0.896681229355865,1,11,10,2.15014768107946,0.863559418340235,0.639328125209174,-0.83633388834663,0.050084639825742,0.896681229355865,0.38641245972073,0.538668098818475,AIURIC,SN217,N
27,8.6411806012762,0.219934994582882,0.738395906100309,1,28,27,2.43363244903207,0.884159947601267,1.79460951626378,2.65797086095928,0.0818339005679148,0.738395906100309,0.374052004333694,0.500270855904659,VOLRICM,SN217,S
2,0.344062327551683,0.862840204796551,0.576751964789527,1,2,1,0.39977399827627,0.236693971566394,0,0,0.526612056867212,0.576751964789527,1,1,ANVRIC,SN217,N
109,86.6133937866451,0.080919395465995,0.784757593578511,1,300,299,3.68157087469779,0.963898199024167,2.372412490025,5.50567984323861,0.0271768176515348,0.784757593578511,0.145465994962217,0.207808564231738,NALRICM,SN217,S
2,0.116403513476332,0.986262046339963,0.104661618712557,1,2,1,0.072545905923449,0.0270984445785432,0,0,0.945803110842914,0.104661618712557,1,1,PRNSAN,SN217,N
4,1.08674609285561,0.33134328358209,0.980817539712229,1,4,3,1.35970182459055,0.736573847182,0.181796453499036,-2.20156302301663,0.0179015370906661,0.980817539712229,0.608955223880597,0.811940298507463,FRNSAN,SN217,O
3,0.587168784979075,0.638805970149254,0.728826050593777,1,3,2,0.800697255483769,0.492973936288706,0.0771896188650518,-2.33333333333333,0.260539095566941,0.728826050593777,0.949253731343284,1,PAGNSA,SN217,N
2,0.197067286197182,0.959528100933967,0.244451661048687,1,2,1,0.169440979639093,0.0776678489040439,0,0,0.844664302191912,0.244451661048687,1,1,PRSAN,SN217,N
4,0.956563311643015,0.517453798767967,0.839654677846203,1,4,3,1.16400854518613,0.635428744903423,0.420461455183305,-1.9435684725845,0.152761673462102,0.839654677846203,0.786447638603696,0.921971252566735,FRSAN,SN217,O
3,0.616709122973368,0.742362525458248,0.663464579081058,1,3,2,0.728890339674466,0.410627548417337,0.350808508672514,-2.33333333333333,0.384058677373995,0.663464579081058,0.921588594704684,1,PAGSAN,SN217,N
2,0.124024678805645,0.984374354098632,0.116118936018485,1,2,1,0.0804875131108339,0.0307629701830667,0,0,0.938474059633867,0.116118936018485,1,1,ECOCOM,SN217,N
2,0.0629285893584076,0.996024350851037,0.0374284199206019,3,4,1,0.0259434037407789,0.00791968672561394,0,0,0.984160626548772,0.0374284199206019,1,1,ECOBEN,SN217,N
2,0.143434872374721,0.978985687101845,0.147098362249056,5,6,1,0.101960815057919,0.0411454231031469,0,0,0.917709153793706,0.147098362249056,1,1,ECOPUB,SN217,N
2,0.049809276937764,0.997512953367876,0.0250998970026841,7,8,1,0.0173979228397555,0.00496172246234816,0,0,0.990076555075304,0.0250998970026841,1,1,ECOPRI,SN217,N
2,0.25186184827164,0.931935443926198,0.35865908764703,1,2,1,0.248603535384741,0.126863544560556,0,0,0.746272910878887,0.35865908764703,1,1,FCOLF,SN217,N
3,0.143320921159921,0.985776805251641,0.0734722027496484,1,3,2,0.0807174648162787,0.0280944605911448,0.384768687405975,-2.33333333333333,0.957858309113283,0.0734722027496484,0.99781181619256,1,NICOLF,SN217,S
4,0.279873038845165,0.955777460770328,0.150657816147341,1,4,3,0.208856080983696,0.0852419917745385,0.747996374500302,-1.68886590498084,0.886344010967282,0.150657816147341,0.990014265335235,0.998573466476462,NSCOLF,SN217,S
2,0.0896273586816357,0.991901680706466,0.0679044013163325,3,4,1,0.0470677443200269,0.016065473036307,0,0,0.967869053927386,0.0679044013163325,1,1,FBABY,SN217,N
5,0.68413577757592,0.922077922077922,0.228080638657107,1,5,4,0.36708162694693097,0.147664024287401,1.07090018147618,-0.922920311408586,0.815419969640749,0.228080638657107,0.961038961038961,0.98051948051948,NIBABY,SN217,S
1,0,1,0,1,1,0,0,0,0,0,NA,0,1,1,NSBABY,SN217,S
2,0.109518765473346,0.987858719646799,0.0946757241734877,5,6,1,0.0656242112783241,0.0239877393291716,0,0,0.952024521341657,0.0946757241734877,1,1,FANZI,SN217,N
4,0.367435445207451,0.950819672131147,0.172230162901122,1,4,3,0.238761703644586,0.0947325987637733,0.748624222078631,-1.68843847564212,0.873689868314969,0.172230162901122,0.983606557377049,0.991803278688525,NIANZI,SN217,S
3,0.270469775096693,0.975308641975309,0.118020686665292,1,4,3,0.129658976687538,0.0483920134125896,0.384686699631017,-2.33333333333333,0.927411979881116,0.118020686665292,0.993827160493827,1,NSANZI,SN217,S
2,0.074918682881023907,0.99435555916511,0.050278248302703,7,8,1,0.0348502260545114,0.0112251622451027,0,0,0.977549675509795,0.050278248302703,1,1,FDISA,SN217,N
3,0.617937404085367,0.944444444444444,0.223736798759196,1,6,5,0.245799996544117,0.106095679012346,0.38370846986604,-2.33333333333333,0.840856481481482,0.223736798759196,0.986111111111111,1,NIDISA,SN217,S
1,0,1,0,1,1,0,0,0,0,0,NA,0,1,1,NSDISA,SN217,S
32,8.41839513320707,0.202172096908939,0.740626086528214,1,75,74,2.56681441863089,0.888417088390707,2.15489764467009,3.87437825620037,0.0829242958547544,0.740626086528214,0.385964912280702,0.50125313283208,ORCOLF,SN217,S
1,0,1,0,0,0,0,0,0,0,0,NA,0,1,1,SACOLF,SN217,N
1,0,1,0,99,99,0,0,0,0,0,NA,0,1,1,VCOLF,SN217,N
23,8.71045017401576,0.136752136752137,0.889884502986657,1,40,39,2.79022771195965,0.924537950178976,1.0381075440502,0.14763761047695,0.0334375975401616,0.889884502986657,0.264957264957265,0.367521367521368,ORBABY,SN217,S
1,0,1,0,0,0,0,0,0,0,0,NA,0,1,1,SABABY,SN217,N
1,0,1,0,99,99,0,0,0,0,0,NA,0,1,1,VBABY,SN217,N
34,16.4886806082395,0.13986013986014,0.902305113263407,1,96,95,3.18185313257139,0.945180693432442,2.0695587617246902,5.29204818389793,0.0261774673726358,0.902305113263407,0.230769230769231,0.286713286713287,ORANZI,SN217,S
1,0,1,0,0,0,0,0,0,0,0,NA,0,1,1,SAANZI,SN217,N
1,0,1,0,99,99,0,0,0,0,0,NA,0,1,1,VANZI,SN217,N
26,15.3209372950989,0.0843373493975904,0.937544153461604,1,95,94,3.05460936063553,0.945275076208448,0.657470999264639,-1.11686542408912,0.0169139207432138,0.937544153461604,0.168674698795181,0.253012048192771,ORDISA,SN217,S
1,0,1,0,0,0,0,0,0,0,0,NA,0,1,1,SADISA,SN217,N
1,0,1,0,99,99,0,0,0,0,0,NA,0,1,1,VDISA,SN217,N
1,0,1,0,1,1,0,0,0,0,0,NA,0,1,1,COLFPA,SN217,N
1,0,1,0,2,2,0,0,0,0,0,NA,0,1,1,COLFRE,SN217,N
1,0,1,0,3,3,0,0,0,0,0,NA,0,1,1,COLFVI,SN217,N
1,0,1,0,4,4,0,0,0,0,0,NA,0,1,1,BABYPA,SN217,N
1,0,1,0,5,5,0,0,0,0,0,NA,0,1,1,BABYRE,SN217,N
1,0,1,0,7,7,0,0,0,0,0,NA,0,1,1,ANZIPA,SN217,N
1,0,1,0,8,8,0,0,0,0,0,NA,0,1,1,ANZIRE,SN217,N
1,0,1,0,9,9,0,0,0,0,0,NA,0,1,1,ANZIVI,SN217,N
1,0,1,0,1,1,0,0,0,0,0,NA,0,1,1,DISAPA,SN217,N
1,0,1,0,2,2,0,0,0,0,0,NA,0,1,1,DISARE,SN217,N
1,0,1,0,3,3,0,0,0,0,0,NA,0,1,1,DISAVI,SN217,N
6,0.478165321109427,0.896640826873385,0.225694154909948,1,6,5,0.404389639209323,0.188887924440676,1.33791172478684,-0.123271360176878,0.773334490671189,0.225694154909948,0.980189491817399,0.992248062015504,TOTITA,SN217,S
4,0.441113823685336,0.881199538638985,0.31624229075747,1,4,3,0.438404904424717,0.214684530437455,0.733068048823606,-1.69939366557357,0.713753959416727,0.31624229075747,0.971164936562861,0.997693194925029,TOTSTR,SN217,S
4,0.615893992063363,0.658799618399768,0.635214451544881,1,4,3,0.880594212278533,0.494252611323404,0.498762001978207,-1.90368409424699,0.340996518235461,0.635214451544881,0.920361690654942,0.968683893981501,RISECO,SN217,O
26,4.00375437932258,0.334437798528336,0.632462026274369,14,40,26,2.06062233823457,0.812656822538102,2.58555140578384,6.2464702710859,0.154836904560374,0.632462026274369,0.527690520246138,0.691897241705753,USCIM,SN217,S
27,3.80835341518062,0.351251238316751,0.623984533164429,14,40,26,2.05655122821983,0.809544061545072,2.83289804338963,7.99970597067059,0.159319628395502,0.623984533164429,0.521557479433174,0.684541499763105,USCIF,SN217,S
87,17.6681637572356,0.0241877773007013,0.942099726135556,1929,2016,87,4.20733081553104,0.98426071653773,-0.539227041257791,-1.25922672790335,0.00429439140950566,0.942099726135556,0.0459424645770717,0.0652640618291112,ANNUSC,SN217,S
1,0,1,0,9999,9999,0,0,0,0,0,NA,0,1,1,MAIUSC,SN217,N
7,1.43117723024099,0.598067218889841,0.689681618812862,1,7,6,1.34205846166485,0.609320393028169,1.53652078732804,0.631792473706409,0.289126208133802,0.689681618812862,0.709654384461582,0.803865562220318,MOTUSC,SN217,N
2,0.224657880246037,0.946688795336788,0.300299581982622,1,2,1,0.208151808574585,0.100938240241139,0,0,0.798123519517722,0.300299581982622,1,1,CONVPM,SN217,N
6,0.579743755359242,0.808656036446469,0.34718763804242,1,6,5,0.622076738061428,0.323403607633142,1.27526212012673,-0.238847158186796,0.61191567084023,0.34718763804242,0.954441913439635,0.9916476841306,NCPM,SN217,S
12,3.69009929129603,0.13953488372093,0.980779088843305,1,12,11,2.43714447983974,0.908599242833964,0.449291375839632,-0.675697413730325,0.00880082599931167,0.980779088843305,0.255813953488372,0.348837209302326,MICPMU,SN217,O
25,10.4093032614698,0.101694915254237,0.945068516129386,1968,2015,47,3.04205819941294,0.945130709566217,0.756920069155571,-0.522982456660033,0.0154888442018577,0.945068516129386,0.186440677966102,0.254237288135593,AICPMU,SN217,S
12,3.54337365073917,0.159090909090909,0.940320954151436,1,12,11,2.3366097919059,0.894628099173554,-0.0315141463721499,-1.27431233723958,0.0240420736288505,0.940320954151436,0.295454545454545,0.409090909090909,MFCPMU,SN217,O
24,10.302796242056,0.120689655172414,0.910222752410185,1969,2016,47,2.89273690476704,0.929845422116528,1.30544195013995,0.339191666666665,0.0297265160523187,0.910222752410185,0.241379310344828,0.362068965517241,AFCPMU,SN217,S
2,0.153233245458232,0.975942897426859,0.163650700345471,1,2,1,0.113434021541124,0.046956716777852,0,0,0.906086566444296,0.163650700345471,1,1,ASPBAM,SN217,N
4,0.963237212368609,0.486824475212148,0.862508650261608,1,4,3,1.1956908782748,0.657421003801823,0.311043906455135,-1.85715759093797,0.123438661597569,0.862508650261608,0.727467619472979,0.936310853059402,FI3AN,SN217,O
4,1.07990779874536,0.473677736777368,0.907165649242773,1,4,3,1.25759862414692,0.679200779461669,0.615533385604502,-1.75554427350904,0.0943989607177745,0.907165649242773,0.676629766297663,0.876752767527675,FIFUTU,SN217,O
9,42.4638107891401,0.464126758055902,0.603607772442052,1,99,98,1.32626183268084,0.678442363017809,1.08816317464749,-0.320814597097585,0.236752341604965,0.603607772442052,0.724764108954958,0.910450418372797,FINUM,SN217,S
28,30.2928134796097,0.379807692307692,0.649536951083895,23,99,76,2.16438995792721,0.801634688943272,3.3026346186877,11.1734910306873,0.168675137392163,0.649536951083895,0.546474358974359,0.674145299145299,ETAUFIG,SN217,S
5,0.793824082340352,0.535915259847733,0.724311268211586,1,5,4,1.16573401546295,0.616673465592995,0.586461712932791,-1.63335835301439,0.229158168008756,0.724311268211586,0.822575306190003,0.928169480304535,FI3IND,SN217,O
5,0.719292914901807,0.602118503806687,0.648773548107213,1,5,4,1.04416074490814,0.557664263648886,0.711436767614723,-1.46262962353031,0.302919670438893,0.648773548107213,0.872558755379014,0.931810658722277,FI3LAV,SN217,O
5,0.694042067236121,0.453853787628184,0.645655960572328,1,5,4,1.03914318133416,0.59049372169197,0.281205288801511,-2.2469345634448,0.261882847885037,0.645655960572328,0.900099239166391,0.953026794574926,FI3ECO,SN217,O
5,0.589299663311667,0.739840106595603,0.520267158601445,1,5,4,0.837337689647531,0.423451210185881,0.989373595830093,-1.02594790529491,0.470685987267649,0.520267158601445,0.889073950699534,0.969353764157229,FI3SES,SN217,O
5,0.606038745591233,0.69474034620506,0.529536817752653,1,5,4,0.852256630520827,0.461676043127583,0.851226995795603,-1.24302421303375,0.422904946090521,0.529536817752653,0.9254327563249,0.96404793608522,FI3GEN,SN217,O
5,0.711781918266271,0.467175066312997,0.64110430091093,1,5,4,1.03181756771061,0.608128003433501,0.216773920593257,-2.17040895511659,0.239839995708124,0.64110430091093,0.864058355437666,0.990716180371353,FI3SOD,SN217,O
5,0.779064734221148,0.469164456233422,0.710489498642325,1,5,4,1.14348873550125,0.649770191164365,0.172431283372778,-1.88654214578972,0.187787261044544,0.710489498642325,0.734416445623342,0.978116710875332,FI3VIP,SN217,O
5,0.696494241836028,0.648424543946932,0.623091477980204,1,5,4,1.00282704757594,0.522781999345451,0.85341493638551,-1.23120870032347,0.346522500818187,0.623091477980204,0.871641791044776,0.942951907131012,FI3LAP,SN217,O
5,0.773756099677046,0.462691538974017,0.696457232865856,1,5,4,1.12090467496325,0.630106910738166,0.232605165244281,-2.11937623325759,0.212366361577292,0.696457232865856,0.832445036642238,0.968021319120586,FI3VIG,SN217,O
5,0.793488414367521,0.472425249169435,0.712423114290194,1,5,4,1.14660076983301,0.63484244103266,0.27996885884098,-2.04513967979657,0.206446948709175,0.712423114290194,0.822591362126246,0.956810631229236,FI3CER,SN217,O
17,5.2169106117481,0.335879284649776,0.702078770716331,1,17,16,1.98913894177209,0.801340698648057,1.89532237174803,2.45133579434894,0.148575507686439,0.702078770716331,0.57693740685544,0.701005961251863,MONOFIG,SN217,N
1,0,1,0,1,1,0,0,0,0,0,NA,0,1,1,STOSTU,SN217,N
1,0,1,0,2,2,0,0,0,0,0,NA,0,1,1,HOLIBE,SN217,N
1,0,1,0,3,3,0,0,0,0,0,NA,0,1,1,NOSENT,SN217,N
1,0,1,0,4,4,0,0,0,0,0,NA,0,1,1,RINUN,SN217,N
1,0,1,0,5,5,0,0,0,0,0,NA,0,1,1,NOLAST,SN217,N
1,0,1,0,6,6,0,0,0,0,0,NA,0,1,1,NOAFCA,SN217,N
1,0,1,0,7,7,0,0,0,0,0,NA,0,1,1,DISPIA,SN217,N
1,0,1,0,8,8,0,0,0,0,0,NA,0,1,1,BISME,SN217,N
1,0,1,0,9,9,0,0,0,0,0,NA,0,1,1,VIVALT,SN217,N
4,0.98533613081553,0.448070509766555,0.886192485478442,1,4,3,1.22852364548558,0.672436521758472,0.195604794491048,-2.16984817269374,0.103417970988703,0.886192485478442,0.759171033825631,0.902096236303001,RICDEN,SN217,N
42,202.326297598038,0.192577733199599,0.722569619695581,10,1500,1490,2.70072651463074,0.89735404810218,2.52218867032044,5.69244552274998,0.0807592677977667,0.722569619695581,0.35506519558676,0.485456369107322,QUADEN,SN217,S
5,1.24217276948379,0.47078870496592,0.848356153618344,1,5,4,1.36537655688013,0.694849458960548,0.726977209287484,-1.25518379310461,0.131438176299315,0.848356153618344,0.67429406037001,0.818646543330088,CONTSP,SN217,N
20,26.5323465168968,0.197530864197531,0.781283151728659,1,100,99,2.34051515241752,0.87161509932429,1.26883939288186,0.0279577135415994,0.0825104217639053,0.781283151728659,0.386831275720165,0.534979423868313,SOLGEN,SN217,S
1,0,1,0,999,999,0,0,0,0,0,NA,0,1,1,NOSOL,SN217,N
3,0.573895312273519,0.589110098344927,0.776018826783034,1,3,2,0.852543819341651,0.527727499704986,-0.0565446224195659,-2.33333333333333,0.20840875044252,0.776018826783034,0.937395058767091,1,HOCONT,SN217,N
4,0.921947885272307,0.419472913616398,0.932496537761927,1,4,3,1.29271469206318,0.701801114281366,0.351025084574082,-1.98653894883261,0.0642651809581791,0.932496537761927,0.689604685212299,0.868228404099561,USCIRE,SN217,O
2,0.163337017266408,0.972570133182205,0.181334288238394,1,2,1,0.125691350631287,0.0533549384483067,0,0,0.893290123103386,0.181334288238394,1,1,QMATRI,SN217,N
2,0.161840005126609,0.973140495867769,0.178389214746795,2,3,1,0.123649981244043,0.052276142340004,0,0,0.895447715319992,0.178389214746795,1,1,NMATRI,SN217,S
10,3.13990037405239,0.153846153846154,0.975006431231153,1,12,11,2.24503527412618,0.887573964497041,0.745270804089743,-1.57285714285714,0.0138067061143984,0.975006431231153,0.307692307692308,0.461538461538462,MEMATU,SN217,O
